Date,Company Name,NSE Symbol,BSE Code,Sector,Open,High,Low,Close,Adjusted Close,Volume,Daily Return,MA_7,MA_30,Volatility_30D,"Market Cap (Current, INR Cr)",is_imputed
10-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,489.48,491.18,477.53,482.03,482.03,2343458,-0.01522,502.54,523.13,0.284886,214165.0604,FALSE
11-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,482.03,495.29,480.04,493.88,493.88,1936933,0.024584,499.04,522.03,0.295512,214165.0604,FALSE
12-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,493.88,497.16,490.01,494.91,494.91,1444733,0.002086,497.23,520.45,0.280338,214165.0604,FALSE
13-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,494.91,499.15,479.13,481.14,481.14,5486704,-0.027823,494.16,518.27,0.287373,214165.0604,FALSE
14-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,481.14,507.72,476.63,504.04,504.04,5797206,0.047595,493.74,517.15,0.321433,214165.0604,FALSE
17-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,504.04,506.42,502.54,504.01,504.01,5421449,-6.00E-05,492.78,516.26,0.319689,214165.0604,FALSE
18-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,504.01,509.37,501.93,508.13,508.13,1774864,0.008174,495.45,515.7,0.319663,214165.0604,FALSE
19-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,508.13,516.17,504.28,512.45,512.45,1289506,0.008502,499.79,515.14,0.319855,214165.0604,FALSE
20-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,512.45,516.82,507.19,508.93,508.93,1743522,-0.006869,501.94,513.99,0.308887,214165.0604,FALSE
21-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,508.93,510.97,499.95,501.78,501.78,6261186,-0.014049,502.93,512.22,0.302467,214165.0604,FALSE
24-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,501.78,526.83,496.79,523.33,523.33,6179604,0.042947,508.95,510.98,0.32899,214165.0604,FALSE
25-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,523.33,536.23,520.42,534.09,534.09,3063817,0.020561,513.25,510.58,0.32716,214165.0604,FALSE
26-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,534.09,545.73,530.41,543.13,543.13,1386415,0.016926,518.83,510.97,0.32167,214165.0604,FALSE
27-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,543.13,552.55,539.64,549.67,549.67,3238138,0.012041,524.77,511.37,0.321921,214165.0604,FALSE
28-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,549.67,553.93,534.45,538.91,538.91,6668384,-0.019575,528.55,511.89,0.317448,214165.0604,FALSE
31-03-2025,Tata Power,TATAPOWER,500400,Power/Utilities,538.91,558.36,534.27,552.95,552.95,2003918,0.026053,534.84,512.95,0.325052,214165.0604,FALSE
01-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,552.95,555.41,540.84,543.9,543.9,6573041,-0.016367,540.85,513.59,0.329126,214165.0604,FALSE
02-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,543.9,549.13,542.3,547.26,547.26,4243334,0.006178,544.27,514.73,0.321603,214165.0604,FALSE
03-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,547.26,549.3,529.47,529.59,529.59,1989753,-0.032288,543.63,515.62,0.330875,214165.0604,FALSE
04-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,529.59,530.3,505.11,508.24,508.24,7537249,-0.040314,538.65,515.83,0.352788,214165.0604,FALSE
07-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,508.24,513.24,504.04,511.72,511.72,4628664,0.006847,533.22,515.97,0.352041,214165.0604,FALSE
08-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,511.72,512.17,501.43,503.7,503.7,5700858,-0.015673,528.19,515.48,0.349145,214165.0604,FALSE
09-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,503.7,505.86,483.12,483.91,483.91,1676378,-0.039289,518.33,514.11,0.36399,214165.0604,FALSE
10-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,483.91,490.21,482.52,489.39,489.39,3601502,0.011324,510.54,512.89,0.365983,214165.0604,FALSE
11-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,489.39,512.15,486.89,510.38,510.38,5427998,0.04289,505.28,512.63,0.386404,214165.0604,FALSE
14-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,510.38,528.99,506.11,524.82,524.82,5517474,0.028293,504.59,513.2,0.389816,214165.0604,FALSE
15-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,524.82,526.11,521.49,522.38,522.38,1440510,-0.004649,506.61,513.86,0.388836,214165.0604,FALSE
16-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,522.38,525.94,519.19,522.74,522.74,5229921,0.000689,508.19,514.39,0.388254,214165.0604,FALSE
17-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,522.74,537.08,518.8,532.28,532.28,7611365,0.01825,512.27,515.11,0.391017,214165.0604,FALSE
18-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,532.28,547.58,527.3,544.49,544.49,6504687,0.022939,520.93,516.94,0.373398,214165.0604,FALSE
21-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,544.49,545.55,540.39,541.02,541.02,2454115,-0.006373,528.3,518.91,0.370345,214165.0604,FALSE
22-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,541.02,543.53,536.01,541.66,541.66,7388218,0.001183,532.77,520.5,0.365283,214165.0604,FALSE
23-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,541.66,548.41,538.4,545.19,545.19,5780262,0.006517,535.68,522.17,0.365377,214165.0604,FALSE
24-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,545.19,554.3,541.01,551.5,551.5,1398616,0.011574,539.84,524.52,0.353697,214165.0604,FALSE
25-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,551.5,552.32,550.01,550.31,550.31,1898039,-0.002158,543.78,526.06,0.329985,214165.0604,FALSE
28-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,550.31,552.77,546.48,549.26,549.26,7448815,-0.001908,546.2,527.57,0.330184,214165.0604,FALSE
29-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,549.26,567.76,545.84,564.7,564.7,2467175,0.028111,549.09,529.46,0.337825,214165.0604,FALSE
30-04-2025,Tata Power,TATAPOWER,500400,Power/Utilities,564.7,580.19,562.96,578.64,578.64,1677318,0.024686,554.47,531.66,0.343022,214165.0604,FALSE
01-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,578.64,588.03,576.14,584.45,584.45,4156647,0.010041,560.58,534.18,0.341744,214165.0604,FALSE
02-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,584.45,605.26,581.21,604.84,604.84,4679242,0.034888,569.1,537.62,0.347612,214165.0604,FALSE
05-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,604.84,606.88,597.15,600.47,600.47,5011672,-0.007225,576.1,540.19,0.331934,214165.0604,FALSE
06-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,600.47,625.25,600.22,620.26,620.26,5612053,0.032958,586.09,543.06,0.338918,214165.0604,FALSE
07-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,620.26,628.92,617.53,627.3,627.3,7992042,0.01135,597.24,545.86,0.337627,214165.0604,FALSE
08-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,627.3,672.7,625.96,668.65,668.65,6314691,0.065917,612.09,549.83,0.380704,214165.0604,FALSE
09-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,668.65,671.39,647.05,653.04,653.04,1181483,-0.023346,622.72,553.63,0.383126,214165.0604,FALSE
12-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,653.04,655.1,638.07,644.36,644.36,1620016,-0.013292,631.27,556.68,0.382829,214165.0604,FALSE
13-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,644.36,656.04,642.43,650.08,650.08,1002200,0.008877,637.74,560.22,0.377313,214165.0604,FALSE
14-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,650.08,657.82,648.94,655.57,655.57,3766652,0.008445,645.61,563.83,0.377367,214165.0604,FALSE
15-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,655.57,683.08,654.13,681.47,681.47,3452569,0.039508,654.35,568.89,0.370871,214165.0604,FALSE
16-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,681.47,687.66,669.48,672.7,672.7,7534788,-0.012869,660.84,574.38,0.347121,214165.0604,FALSE
19-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,672.7,690.32,666.81,685.21,685.21,3563094,0.018597,663.2,580.16,0.347976,214165.0604,FALSE
20-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,685.21,706.26,681.78,701.48,701.48,1214577,0.023745,670.12,586.75,0.341388,214165.0604,FALSE
21-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,701.48,712.07,701.09,711.72,711.72,7186860,0.014598,679.75,594.35,0.305841,214165.0604,FALSE
22-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,711.72,712.65,698.12,698.4,698.4,2821906,-0.018715,686.65,601.31,0.319461,214165.0604,FALSE
23-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,698.4,722.99,696.81,718.41,718.41,7388077,0.028651,695.63,608.25,0.31007,214165.0604,FALSE
26-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,718.41,737.97,712.35,736.43,736.43,6421134,0.025083,703.48,615.3,0.308709,214165.0604,FALSE
27-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,736.43,747.31,731.85,745.63,745.63,7163674,0.012493,713.9,622.74,0.304874,214165.0604,FALSE
28-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,745.63,754.89,741.43,749.05,749.05,6738037,0.004587,723.02,630.29,0.303812,214165.0604,FALSE
29-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,749.05,754.96,746.66,752.81,752.81,2002251,0.00502,730.35,637.64,0.303957,214165.0604,FALSE
30-05-2025,Tata Power,TATAPOWER,500400,Power/Utilities,752.81,753.35,745.01,752,752,5383264,-0.001076,736.1,644.55,0.304275,214165.0604,FALSE
02-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,752,762.29,749.51,762.02,762.02,3884733,0.013324,745.19,651.92,0.299828,214165.0604,FALSE
03-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,762.02,766.25,755.65,762.87,762.87,5401440,0.001115,751.54,659.29,0.299849,214165.0604,FALSE
04-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,762.87,767.58,743.58,750.31,750.31,6221196,-0.016464,753.53,666.13,0.310476,214165.0604,FALSE
05-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,750.31,756.83,731.39,734.95,734.95,4506692,-0.020472,752,672.25,0.323477,214165.0604,FALSE
06-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,734.95,735.76,717.78,724.26,724.26,3188277,-0.014545,748.46,678.04,0.3294,214165.0604,FALSE
09-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,724.26,729.27,722.25,727.84,727.84,7414332,0.004943,744.89,684,0.327951,214165.0604,FALSE
10-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,727.84,731.7,723.02,727.81,727.81,5642666,-4.10E-05,741.44,689.43,0.324295,214165.0604,FALSE
11-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,727.81,733.97,727.17,731.31,731.31,7198797,0.004809,737.05,694.52,0.320876,214165.0604,FALSE
12-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,731.31,742.57,727.84,739,739,2660000,0.010515,733.64,699.68,0.320905,214165.0604,FALSE
13-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,739,745.83,728.51,730.1,730.1,6867810,-0.012043,730.75,703.85,0.315575,214165.0604,FALSE
16-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,730.1,755.96,729.64,751.86,751.86,3263934,0.029804,733.17,708.9,0.31982,214165.0604,FALSE
17-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,751.86,754.99,748.19,748.21,748.21,4223404,-0.004855,736.59,713.16,0.312581,214165.0604,FALSE
18-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,748.21,755.62,739.69,742.1,742.1,7023007,-0.008166,738.63,716.99,0.315034,214165.0604,FALSE
19-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,742.1,750.12,737.73,749.63,749.63,3483025,0.010147,741.74,719.69,0.259055,214165.0604,FALSE
20-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,749.63,756.62,719.19,722.47,722.47,2753563,-0.036231,740.48,722,0.273158,214165.0604,FALSE
23-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,722.47,726.1,709.27,711.41,711.41,7408842,-0.015309,736.54,724.24,0.274297,214165.0604,FALSE
24-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,711.41,729.38,704.36,725.73,725.73,7750268,0.020129,735.92,726.76,0.278144,214165.0604,FALSE
25-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,725.73,732.42,694.29,700.87,700.87,3177538,-0.034255,728.63,728.27,0.298748,214165.0604,FALSE
26-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,700.87,720.53,699.99,716.89,716.89,3143816,0.022857,724.16,729.45,0.284326,214165.0604,FALSE
27-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,716.89,742.15,713.91,738.91,738.91,2593709,0.030716,723.7,731.66,0.292664,214165.0604,FALSE
30-06-2025,Tata Power,TATAPOWER,500400,Power/Utilities,738.91,740.93,729.06,733.82,733.82,1164696,-0.006889,721.44,733.28,0.2904,214165.0604,FALSE
01-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,733.82,743.34,728.44,738.47,738.47,4870176,0.006337,723.73,734.51,0.28361,214165.0604,FALSE
02-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,738.47,759.67,735.77,755.37,755.37,2784306,0.022885,730.01,735.96,0.287828,214165.0604,FALSE
03-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,755.37,756.99,743.11,748.7,748.7,6943577,-0.00883,733.29,737.64,0.282988,214165.0604,FALSE
04-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,748.7,767.47,747.77,762.06,762.06,2198434,0.017844,742.03,739.1,0.275947,214165.0604,FALSE
07-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,762.06,766.97,749.72,752.22,752.22,5446912,-0.012912,747.08,739.62,0.270382,214165.0604,FALSE
08-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,752.22,755.2,740.07,745.41,745.41,4547788,-0.009053,748.01,739.62,0.269528,214165.0604,FALSE
09-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,745.41,745.44,729.27,733.86,733.86,5283479,-0.015495,748.01,739.11,0.272905,214165.0604,FALSE
10-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,733.86,742.56,727.72,739.26,739.26,1789012,0.007358,748.13,738.66,0.273403,214165.0604,FALSE
11-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,739.26,756.79,738.91,756.75,756.75,4265873,0.023659,748.32,738.82,0.282178,214165.0604,FALSE
14-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,756.75,757.32,753.03,754.34,754.34,5382342,-0.003185,749.13,738.56,0.279634,214165.0604,FALSE
15-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,754.34,757.59,735.18,735.54,735.54,3386589,-0.024922,745.34,737.65,0.288618,214165.0604,FALSE
16-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,735.54,736.14,718.6,719.98,719.98,7124293,-0.021155,740.73,736.64,0.291103,214165.0604,FALSE
17-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,719.98,728.02,719.95,726.02,726.02,4706740,0.008389,737.96,736.34,0.286492,214165.0604,FALSE
18-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,726.02,758.1,722.36,753.16,753.16,3537632,0.037382,740.72,737.3,0.303029,214165.0604,FALSE
21-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,753.16,761.81,749.18,759.47,759.47,1215740,0.008378,743.61,738.36,0.303533,214165.0604,FALSE
22-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,759.47,767.05,749.01,753.97,753.97,2179449,-0.007242,743.21,739.23,0.304586,214165.0604,FALSE
23-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,753.97,772.92,751.07,765.9,765.9,4336141,0.015823,744.86,740.38,0.307332,214165.0604,FALSE
24-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,765.9,770.39,762.59,762.62,762.62,3800174,-0.004283,748.73,741.17,0.306645,214165.0604,FALSE
25-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,762.62,769.99,752.13,757.23,757.23,7100601,-0.007068,754.05,742.07,0.305109,214165.0604,FALSE
28-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,757.23,763.8,742.69,743.09,743.09,6501767,-0.018673,756.49,741.78,0.298156,214165.0604,FALSE
29-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,743.09,766.83,736.66,764.4,764.4,2112791,0.028678,758.1,742.32,0.30926,214165.0604,FALSE
30-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,764.4,770.13,725.79,725.96,725.96,5140413,-0.050288,753.31,741.78,0.342316,214165.0604,FALSE
31-07-2025,Tata Power,TATAPOWER,500400,Power/Utilities,725.96,738.92,722.11,737.91,737.91,4180849,0.016461,751.02,741.39,0.344506,214165.0604,FALSE
01-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,737.91,742.96,724.88,731.43,731.43,1708002,-0.008782,746.09,741.69,0.328437,214165.0604,FALSE
04-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,731.43,735.02,721.64,725.79,725.79,5661392,-0.007711,740.83,742.17,0.325964,214165.0604,FALSE
05-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,725.79,750.85,721.38,750.72,750.72,4760310,0.034349,739.9,743,0.335724,214165.0604,FALSE
06-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,750.72,752.78,735.33,740.38,740.38,1612204,-0.013773,739.51,744.32,0.32181,214165.0604,FALSE
07-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,740.38,747.45,729.78,730.68,730.68,4276597,-0.013101,734.7,744.78,0.318444,214165.0604,FALSE
08-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,730.68,732.98,724.21,729.13,729.13,6121673,-0.002121,735.15,744.45,0.305628,214165.0604,FALSE
11-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,729.13,736.87,722.72,735.53,735.53,3289785,0.008778,734.81,744.51,0.30605,214165.0604,FALSE
12-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,735.53,736.91,722.3,729.4,729.4,3498233,-0.008334,734.52,744.21,0.306471,214165.0604,FALSE
13-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,729.4,732.9,703.68,706.81,706.81,1771124,-0.030971,731.81,742.59,0.310889,214165.0604,FALSE
14-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,706.81,712.76,692.53,694.92,694.92,2430368,-0.016822,723.84,740.8,0.313262,214165.0604,FALSE
15-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,694.92,718.48,689.69,713.08,713.08,7867783,0.026133,719.94,739.17,0.318765,214165.0604,FALSE
18-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,713.08,717.62,709.21,714.5,714.5,5345593,0.001991,717.62,737.91,0.317262,214165.0604,FALSE
19-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,714.5,722.81,712.66,721.31,721.31,2232303,0.009531,716.51,737.1,0.317999,214165.0604,FALSE
20-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,721.31,721.64,716.66,717.89,717.89,4379261,-0.004741,713.99,736.57,0.315225,214165.0604,FALSE
21-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,717.89,721.22,707.58,708.78,708.78,2349200,-0.01269,711.04,735.56,0.316213,214165.0604,FALSE
22-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,708.78,738.89,705.53,732.92,732.92,4099183,0.034059,714.77,734.76,0.324645,214165.0604,FALSE
25-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,732.92,738.27,729.29,730.53,730.53,2019078,-0.003261,719.86,733.97,0.324649,214165.0604,FALSE
26-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,730.53,733.51,724.27,724.42,724.42,5331612,-0.008364,721.48,733.6,0.317455,214165.0604,FALSE
27-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,724.42,745.06,724.04,740.66,740.66,4991351,0.022418,725.22,734.29,0.317717,214165.0604,FALSE
28-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,740.66,743.89,723.54,730.33,730.33,5434042,-0.013947,726.5,734.43,0.319875,214165.0604,FALSE
29-08-2025,Tata Power,TATAPOWER,500400,Power/Utilities,730.33,734.56,721.48,722.01,722.01,4105687,-0.011392,727.09,733.39,0.301578,214165.0604,FALSE
01-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,722.01,726.25,721.48,722.52,722.52,3001840,0.000706,729.06,732.16,0.300271,214165.0604,FALSE
02-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,722.52,727.8,719.26,722.88,722.88,2746900,0.000498,727.62,731.12,0.299819,214165.0604,FALSE
03-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,722.88,730.69,721.11,727,727,2506016,0.005699,727.12,729.83,0.29623,214165.0604,FALSE
04-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,727,764.9,720,757.77,757.77,4005963,0.042325,731.88,729.67,0.32218,214165.0604,FALSE
05-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,757.77,766.51,750.87,763.25,763.25,4160230,0.007232,735.11,729.87,0.322125,214165.0604,FALSE
08-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,763.25,763.37,724.38,727.33,727.33,5714652,-0.047062,734.68,729.34,0.346375,214165.0604,FALSE
09-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,727.33,734.17,724.06,732.44,732.44,1367042,0.007026,736.17,728.28,0.336066,214165.0604,FALSE
10-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,732.44,737.03,729.69,733.36,733.36,2971903,0.001256,737.72,728.52,0.30214,214165.0604,FALSE
11-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,733.36,738.33,733.08,734.36,734.36,6968372,0.001364,739.36,728.4,0.29836,214165.0604,FALSE
12-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,734.36,742.42,732.21,738.34,738.34,7406720,0.00542,740.98,728.63,0.297562,214165.0604,FALSE
15-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,738.34,743.62,737.38,738.29,738.29,7516341,-6.80E-05,738.2,729.05,0.296556,214165.0604,FALSE
16-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,738.29,740.32,737.12,737.88,737.88,3144423,-0.000555,734.57,728.62,0.278909,214165.0604,FALSE
17-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,737.88,752.27,733.74,747.3,747.3,1959916,0.012766,737.42,728.85,0.278479,214165.0604,FALSE
18-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,747.3,752.56,738.84,739.57,739.57,2387253,-0.010344,738.44,729.15,0.277425,214165.0604,FALSE
19-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,739.57,742.61,725.17,725.92,725.92,1923121,-0.018457,737.38,729.04,0.28278,214165.0604,FALSE
22-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,725.92,773.28,722.43,770.18,770.18,7681974,0.060971,742.5,730.2,0.332872,214165.0604,FALSE
23-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,770.18,771.56,756.18,759.54,759.54,7183712,-0.013815,745.53,731.2,0.334688,214165.0604,FALSE
24-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,759.54,764.6,758.5,761.44,761.44,6673924,0.002502,748.83,733.02,0.320159,214165.0604,FALSE
25-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,761.44,767.43,739.01,739.05,739.05,6108612,-0.029405,749,734.5,0.32878,214165.0604,FALSE
26-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,739.05,747.87,737.62,741.14,741.14,3401963,0.002828,748.12,735.43,0.320919,214165.0604,FALSE
29-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,741.14,745.54,725.96,727.68,727.68,4329815,-0.018161,746.42,735.87,0.325918,214165.0604,FALSE
30-09-2025,Tata Power,TATAPOWER,500400,Power/Utilities,727.68,729.85,715.82,721.6,721.6,6890022,-0.008355,745.8,735.88,0.325882,214165.0604,FALSE
01-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,721.6,742.07,714.99,737.04,737.04,6700570,0.021397,741.07,736.52,0.33119,214165.0604,FALSE
02-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,737.04,749.88,734.05,744.37,744.37,4631699,0.009945,738.9,737.7,0.329501,214165.0604,FALSE
03-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,744.37,755.71,741.35,753.2,753.2,6862932,0.011862,737.73,738.38,0.316672,214165.0604,FALSE
06-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,753.2,759.43,721.72,726.9,726.9,3427267,-0.034918,735.99,738.26,0.333315,214165.0604,FALSE
07-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,726.9,754.52,722.34,753.97,753.97,3894511,0.03724,737.82,739.24,0.349147,214165.0604,FALSE
08-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,753.97,754.05,735.01,736.37,736.37,6877281,-0.023343,739.06,739.1,0.350585,214165.0604,FALSE
09-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,736.37,760.18,735.58,759.25,759.25,3634973,0.031071,744.44,740.06,0.359152,214165.0604,FALSE
10-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,759.25,776.35,755.93,775.14,775.14,6265155,0.020929,749.89,741.84,0.361248,214165.0604,FALSE
13-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,775.14,791.38,770.76,784.48,784.48,4172999,0.012049,755.62,743.9,0.362221,214165.0604,FALSE
14-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,784.48,787.81,770.39,771.46,771.46,3085123,-0.016597,758.22,745.52,0.366608,214165.0604,FALSE
15-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,771.46,776.31,769.2,774.18,774.18,2531840,0.003526,764.98,747.09,0.366493,214165.0604,FALSE
16-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,774.18,777.5,764.93,767.28,767.28,5246749,-0.008913,766.88,747.41,0.34753,214165.0604,FALSE
17-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,767.28,771.14,765.27,768.11,768.11,4357616,0.001082,771.41,747.57,0.346974,214165.0604,FALSE
20-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,768.11,770.42,761.13,764.65,764.65,3585731,-0.004505,772.19,748.82,0.31697,214165.0604,FALSE
21-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,764.65,765.71,729.07,733.86,733.86,6202096,-0.040267,766.29,748.86,0.339134,214165.0604,FALSE
22-10-2025,Tata Power,TATAPOWER,500400,Power/Utilities,733.86,755.61,730.12,750.69,750.69,1007363,0.022934,761.46,749.44,0.345435,214165.0604,FALSE
